"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"7:114","AN9.1","Dp2Yey","female","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,128,107.677126770469
"7:115","AN9.1","Dp2Yey","female","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,7,107.077845593747
"7:116","AN9.1","Dp2Yey","female","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,3,62.0616893191833
"7:118","AN9.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,135,743.941013743621
"7:119","AN9.1","Dp2Yey","female","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,8,305.052430886559
"7:120","AN9.1","Dp2Yey","female","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,37,580.993656177376
"7:121","AN9.1","Dp2Yey","female","fiber tracts","fiber tracts","/997/1009/",997,35,99.9169262127774
"7:123","AN9.1","Dp2Yey","female","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,5,28.7270470893756
"7:126","AN9.1","Dp2Yey","female","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,3,17.5193735072034
"7:127","AN9.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,8,22.9909501872325
"7:129","AN9.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,8,17.3963719866222
"7:131","AN9.1","Dp2Yey","female","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,4,197.14144898965
"7:132","AN9.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,17,47.953513300048
"7:134","AN9.1","Dp2Yey","female","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,7,19.0254097937374
"7:135","AN9.1","Dp2Yey","female","Hypothalamus","HY","/997/8/343/1129/1097/",1129,352,565.194911961259
"7:137","AN9.1","Dp2Yey","female","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,8,77.7370737822002
"7:139","AN9.1","Dp2Yey","female","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,6,132.961042414573
"7:142","AN9.1","Dp2Yey","female","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,14,43.5483168575535
"7:143","AN9.1","Dp2Yey","female","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,13,252.67740869599
"7:144","AN9.1","Dp2Yey","female","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,4,305.413453462625
"8:2","AN10","WT","female","internal capsule","int","/997/1009/983/784/6/",784,69,161.672774304807
"8:6","AN10","WT","female","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,13,348.469415107489
"8:9","AN10","WT","female","ventricular systems","VS","/997/73/",997,30,3770.73906485671
"8:10","AN10","WT","female","lateral ventricle","VL","/997/73/81/",73,167,919.355460255768
"8:12","AN10","WT","female","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,80,2795.34574932737
"8:14","AN10","WT","female","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,34,1981.58293507402
"8:15","AN10","WT","female","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,53,1493.12598602659
"8:16","AN10","WT","female","optic tract","opt","/997/1009/967/848/125/",848,43,477.289881454513
"8:17","AN10","WT","female","Periventricular hypothalamic nucleus, posterior part","PVp","/997/8/343/1129/1097/141/126/",141,39,1373.57799457613
"8:18","AN10","WT","female","third ventricle","V3","/997/73/129/",73,49,1533.88636719361
"8:20","AN10","WT","female","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,149,3379.68108512713
"8:21","AN10","WT","female","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,6,29.2961597617246
"8:23","AN10","WT","female","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,21,272.017201849717
"8:24","AN10","WT","female","Dorsal part of the lateral geniculate complex","LGd","/997/8/343/1129/549/864/1008/170/",1008,4,58.8062334607468
"8:25","AN10","WT","female","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,15,365.479265143024
"8:26","AN10","WT","female","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,95,1228.73957188126
"8:27","AN10","WT","female","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,244,470.933374507836
"8:28","AN10","WT","female","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,201,794.441282489091
"8:29","AN10","WT","female","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,93,764.871822286555
"8:30","AN10","WT","female","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,136,2254.7540494388
"8:31","AN10","WT","female","Temporal association areas, layer 4","TEa4","/997/8/567/688/695/315/541/234/",541,3,173.601064753197
"8:32","AN10","WT","female","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,20,1366.7737306089
"8:33","AN10","WT","female","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,12,68.0094759869875
"8:34","AN10","WT","female","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,14,223.26768200303
"8:35","AN10","WT","female","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,13,407.344738986025
"8:37","AN10","WT","female","Anteromedial visual area, layer 1","VISam1","/997/8/567/688/695/315/669/394/281/",394,3,882.352941176471
"8:39","AN10","WT","female","stria terminalis","st","/997/1009/991/768/301/",768,71,633.634384035983
"8:40","AN10","WT","female","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,9,56.5525561755391
"8:41","AN10","WT","female","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,21,214.368836895939
"8:44","AN10","WT","female","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,243,1387.90523405908
"8:46","AN10","WT","female","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,28,847.021810811628
"8:47","AN10","WT","female","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,4,52.2063717876767
"8:48","AN10","WT","female","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,83,273.340117437453
"8:49","AN10","WT","female","Parasubthalamic nucleus","PSTN","/997/8/343/1129/1097/290/364/",290,8,495.847279038056
"8:50","AN10","WT","female","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,86,170.864095493161
"8:51","AN10","WT","female","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,170,581.769400298413
"8:53","AN10","WT","female","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,10,64.9515136950267
"8:54","AN10","WT","female","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,13,340.956777171632
"8:55","AN10","WT","female","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,36,421.970602714678
"8:57","AN10","WT","female","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,115,1260.63316671051
"8:58","AN10","WT","female","columns of the fornix","fx","/997/1009/991/768/1099/737/436/",737,5,332.623736029803
"8:59","AN10","WT","female","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,154,2872.06266318538
"8:60","AN10","WT","female","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,52,1386.81459355665
"8:61","AN10","WT","female","Primary somatosensory area, upper limb, layer 1","SSp-ul1","/997/8/567/688/695/315/453/322/369/450/",369,17,1842.21933246641
"8:62","AN10","WT","female","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,109,2107.29821169647
"8:63","AN10","WT","female","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,89,213.720367310869
"8:64","AN10","WT","female","alveus","alv","/997/1009/991/768/1099/466/",1099,11,176.070428171269
"8:65","AN10","WT","female","Subthalamic nucleus","STN","/997/8/343/1129/1097/290/470/",290,16,309.957380860132
"8:66","AN10","WT","female","Striatum","STR","/997/8/567/623/477/",623,69,574.368194985516
"8:67","AN10","WT","female","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,84,1389.32535022577
"8:70","AN10","WT","female","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,47,2352.47009359828
"8:72","AN10","WT","female","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,65,350.898029032763
"8:73","AN10","WT","female","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,61,2091.04620869327
"8:74","AN10","WT","female","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,24,408.343825501072
"8:75","AN10","WT","female","Thalamus","TH","/997/8/343/1129/549/",1129,180,306.103187384467
"8:78","AN10","WT","female","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,6,144.18571119602
"8:79","AN10","WT","female","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,10,416.597233794368
"8:81","AN10","WT","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,32,948.120055702053
"8:82","AN10","WT","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,35,208.333333333333
"8:84","AN10","WT","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,17,154.66637552996
"8:85","AN10","WT","female","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,5,812.611734113441
"8:86","AN10","WT","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,341,2771.14112503454
"8:88","AN10","WT","female","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,61,617.909238249595
"8:89","AN10","WT","female","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,21,990.379173740804
"8:90","AN10","WT","female","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,402,2227.04810867108
"8:91","AN10","WT","female","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,32,292.38964575167
"8:92","AN10","WT","female","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,38,1238.91497130934
"8:93","AN10","WT","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,138,161.266573646237
"8:94","AN10","WT","female","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,23,174.651266981039
"8:95","AN10","WT","female","mammillothalamic tract","mtt","/997/1009/991/824/46/690/",46,8,218.782475523711
"8:96","AN10","WT","female","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,11,232.376365211146
"8:97","AN10","WT","female","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,40,327.774818699553
"8:98","AN10","WT","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,126,1337.89207670581
"8:99","AN10","WT","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,93,715.599295173167
"8:102","AN10","WT","female","Ventral posteromedial nucleus of the thalamus","VPM","/997/8/343/1129/549/864/637/709/733/",709,5,12.2142775132708
"8:103","AN10","WT","female","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,23,2314.81481481481
"8:104","AN10","WT","female","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,38,952.954157889457
"8:105","AN10","WT","female","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,9,123.53982786784
"8:106","AN10","WT","female","corpus callosum","cc","/997/1009/983/776/",983,54,91.2481222319291
"8:109","AN10","WT","female","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,91,1223.49651101819
"8:110","AN10","WT","female","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,8,35.5299739742941
"8:111","AN10","WT","female","stria medullaris","sm","/997/1009/991/824/1083/802/",1083,22,1696.22205088666
"8:112","AN10","WT","female","Pallidum","PAL","/997/8/567/623/803/",623,3,102.368115744216
"8:113","AN10","WT","female","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,117,580.515517626337
"8:115","AN10","WT","female","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,35,278.066879056797
"8:116","AN10","WT","female","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,74,3127.24506613701
"8:119","AN10","WT","female","Primary somatosensory area, upper limb, layer 2/3","SSp-ul2/3","/997/8/567/688/695/315/453/322/369/854/",369,11,470.588235294118
"8:121","AN10","WT","female","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,10,45.8924006773718
"8:122","AN10","WT","female","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,222,2096.25789637687
"8:124","AN10","WT","female","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,23,391.089950688658
"8:126","AN10","WT","female","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,86,2126.65990751502
"8:127","AN10","WT","female","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,10,253.286390922216
"8:129","AN10","WT","female","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,19,922.867689916456
"8:131","AN10","WT","female","cingulum bundle","cing","/997/1009/991/768/940/",768,11,131.042862929165
"8:133","AN10","WT","female","Posterior hypothalamic nucleus","PH","/997/8/343/1129/1097/467/946/",467,112,841.478899165283
"8:134","AN10","WT","female","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,9,68.0951516252043
"8:135","AN10","WT","female","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,37,1699.97702733747
"8:136","AN10","WT","female","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,595,768.896768824402
"8:137","AN10","WT","female","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,42,719.856028794241
"8:138","AN10","WT","female","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,47,1474.41729146406
"8:139","AN10","WT","female","Ectorhinal area/Layer 6a","ECT6a","/997/8/567/688/695/315/895/977/",895,7,236.566407570125
"8:140","AN10","WT","female","Dorsal premammillary nucleus","PMd","/997/8/343/1129/1097/467/980/",467,3,146.170337166244
"8:141","AN10","WT","female","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,309,2406.11105487335
"8:142","AN10","WT","female","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,54,4421.51805453206
"8:143","AN10","WT","female","Ectorhinal area/Layer 5","ECT5","/997/8/567/688/695/315/895/988/",895,7,177.601867356777
"8:145","AN10","WT","female","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,64,1299.04398481742
"8:146","AN10","WT","female","fiber tracts","fiber tracts","/997/1009/",997,141,426.329634445016
"8:149","AN10","WT","female","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,3,28.5035629453682
"8:150","AN10","WT","female","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,3,51.1570008355643
"8:154","AN10","WT","female","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,17,61.6610023177283
"8:156","AN10","WT","female","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,10,36.7860742637267
"8:157","AN10","WT","female","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,5,55.4047315640756
"8:159","AN10","WT","female","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,5,930.925339787749
"8:160","AN10","WT","female","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,9,34.9990278047832
"8:161","AN10","WT","female","Hippocampal formation","HPF","/997/8/567/688/695/1089/",695,14,1258.08770668584
"8:162","AN10","WT","female","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,9,36.3928977238264
"8:164","AN10","WT","female","Hypothalamus","HY","/997/8/343/1129/1097/",1129,535,1015.32283470544
"8:165","AN10","WT","female","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,8,296.680882625626
"8:166","AN10","WT","female","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,31,463.364323936504
"8:167","AN10","WT","female","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,3,31.6759758840237
"8:169","AN10","WT","female","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,30,718.218817333014
"8:170","AN10","WT","female","Primary somatosensory area, lower limb, layer 5","SSp-ll5","/997/8/567/688/695/315/453/322/337/1128/",337,4,80.5915419176757
"8:171","AN10","WT","female","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,94,451.512808073433
"8:172","AN10","WT","female","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,27,538.180948394427
"9:1","AN10.1","WT","female","internal capsule","int","/997/1009/983/784/6/",784,46,93.5786722000142
"9:3","AN10.1","WT","female","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,8,180.038258129853
"9:4","AN10.1","WT","female","ventricular systems","VS","/997/73/",997,19,984.455958549223
"9:5","AN10.1","WT","female","lateral ventricle","VL","/997/73/81/",73,28,244.81302405288
"9:6","AN10.1","WT","female","Anterior hypothalamic nucleus","AHN","/997/8/343/1129/1097/467/88/",467,3,37.9223602877043
"9:7","AN10.1","WT","female","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,28,1045.8297538565
"9:8","AN10.1","WT","female","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,38,1337.22771580392
"9:9","AN10.1","WT","female","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,34,677.695834163843
"9:10","AN10.1","WT","female","optic tract","opt","/997/1009/967/848/125/",848,94,938.554625876151
"9:11","AN10.1","WT","female","third ventricle","V3","/997/73/129/",73,170,1685.35427138169
"9:12","AN10.1","WT","female","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,15,115.111888755871
"9:13","AN10.1","WT","female","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,122,1800.63169702158
"9:14","AN10.1","WT","female","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,4,11.4492127235101
"9:18","AN10.1","WT","female","Retrochiasmatic cortex","RCH","/997/8/343/1129/1097/290/173/",290,123,2400
"9:19","AN10.1","WT","female","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,8,316.44317867173
"9:20","AN10.1","WT","female","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,33,342.277493698982
"9:21","AN10.1","WT","female","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,99,137.10468150167
"9:22","AN10.1","WT","female","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,28,91.9051276496577
"9:23","AN10.1","WT","female","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,26,171.577523344442
"9:24","AN10.1","WT","female","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,153,2207.18706271008
"9:25","AN10.1","WT","female","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,8,679.520937738894
"9:26","AN10.1","WT","female","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,6,125.65445026178
"9:28","AN10.1","WT","female","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,4,14.7520911089147
"9:29","AN10.1","WT","female","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,3,37.4214150284403
"9:30","AN10.1","WT","female","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,22,528.325448476261
"9:31","AN10.1","WT","female","Anteromedial visual area, layer 1","VISam1","/997/8/567/688/695/315/669/394/281/",394,4,527.774112679773
"9:32","AN10.1","WT","female","Temporal association areas, layer 5","TEa5","/997/8/567/688/695/315/541/289/",541,5,102.882775365748
"9:33","AN10.1","WT","female","Bed nucleus of the accessory olfactory tract","BA","/997/8/567/623/477/278/292/",278,8,358.310565682806
"9:34","AN10.1","WT","female","stria terminalis","st","/997/1009/991/768/301/",768,56,498.455677499177
"9:36","AN10.1","WT","female","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,15,227.870022938916
"9:37","AN10.1","WT","female","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,39,166.165330242942
"9:39","AN10.1","WT","female","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,4,60.7496506895085
"9:41","AN10.1","WT","female","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,35,88.1649843947978
"9:43","AN10.1","WT","female","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,56,94.6851212476794
"9:44","AN10.1","WT","female","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,135,299.033126225205
"9:46","AN10.1","WT","female","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,3,18.2714034264972
"9:47","AN10.1","WT","female","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,12,441.290037877395
"9:48","AN10.1","WT","female","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,9,76.5475360198683
"9:50","AN10.1","WT","female","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,29,264.975695332773
"9:51","AN10.1","WT","female","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,77,1160.04037543125
"9:53","AN10.1","WT","female","Primary somatosensory area, upper limb, layer 1","SSp-ul1","/997/8/567/688/695/315/453/322/369/450/",369,4,548.772122376183
"9:54","AN10.1","WT","female","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,45,961.785073095665
"9:55","AN10.1","WT","female","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,32,74.3318265652657
"9:56","AN10.1","WT","female","alveus","alv","/997/1009/991/768/1099/466/",1099,6,88.724584103512
"9:57","AN10.1","WT","female","Subthalamic nucleus","STN","/997/8/343/1129/1097/290/470/",290,12,323.493732308937
"9:58","AN10.1","WT","female","Striatum","STR","/997/8/567/623/477/",623,78,449.238885657185
"9:59","AN10.1","WT","female","Primary somatosensory area, lower limb, layer 6a","SSp-ll6a","/997/8/567/688/695/315/453/322/337/478/",337,4,58.0046403712297
"9:60","AN10.1","WT","female","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,95,1299.30521363313
"9:61","AN10.1","WT","female","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,47,1912.51271617497
"9:63","AN10.1","WT","female","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,39,114.025752277591
"9:64","AN10.1","WT","female","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,15,654.964631909877
"9:65","AN10.1","WT","female","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,15,168.78016945529
"9:66","AN10.1","WT","female","Thalamus","TH","/997/8/343/1129/549/",1129,50,74.0307523745364
"9:70","AN10.1","WT","female","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,15,728.261397290868
"9:72","AN10.1","WT","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,39,889.923329682366
"9:73","AN10.1","WT","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,21,104.729274824578
"9:74","AN10.1","WT","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,10,72.0134233021035
"9:75","AN10.1","WT","female","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,4,1566.78417547983
"9:76","AN10.1","WT","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,354,2015.36000364359
"9:77","AN10.1","WT","female","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,17,154.5300015453
"9:78","AN10.1","WT","female","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,42,395.394594391045
"9:79","AN10.1","WT","female","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,99,616.027926599339
"9:80","AN10.1","WT","female","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,4,33.1224537113709
"9:81","AN10.1","WT","female","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,40,1115.69786901707
"9:82","AN10.1","WT","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,182,159.210734652566
"9:85","AN10.1","WT","female","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,7,37.0807884435074
"9:86","AN10.1","WT","female","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,9,283.455639192466
"9:87","AN10.1","WT","female","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,80,508.986798154923
"9:88","AN10.1","WT","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,104,709.655407710679
"9:89","AN10.1","WT","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,28,253.363857645707
"9:90","AN10.1","WT","female","Temporal association areas, layer 6a","TEa6a","/997/8/567/688/695/315/541/729/",541,3,97.6149415937266
"9:92","AN10.1","WT","female","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,10,1190.47619047619
"9:93","AN10.1","WT","female","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,17,379.913737233781
