"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"8:2","AN8","Dp2Yey","male","Basic cell groups and regions","grey","/997/8/",997,3,1300.9540329575
"8:3","AN8","Dp2Yey","male","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,132,2026.62244944959
"8:7","AN8","Dp2Yey","male","ventricular systems","VS","/997/73/",997,35,1845.99156118143
"8:8","AN8","Dp2Yey","male","lateral ventricle","VL","/997/73/81/",73,3,82.6970256636436
"8:9","AN8","Dp2Yey","male","Anterior hypothalamic nucleus","AHN","/997/8/343/1129/1097/467/88/",467,18,212.667919044412
"8:10","AN8","Dp2Yey","male","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,70,2124.49543233482
"8:11","AN8","Dp2Yey","male","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,13,310.033149698314
"8:12","AN8","Dp2Yey","male","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,108,1611.36309381714
"8:13","AN8","Dp2Yey","male","optic tract","opt","/997/1009/967/848/125/",848,53,1006.34185242851
"8:14","AN8","Dp2Yey","male","third ventricle","V3","/997/73/129/",73,65,631.208910727638
"8:15","AN8","Dp2Yey","male","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,13,216.735299511512
"8:16","AN8","Dp2Yey","male","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,22,364.661030996188
"8:17","AN8","Dp2Yey","male","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,53,254.216150879684
"8:18","AN8","Dp2Yey","male","Dorsal auditory area, layer 6a","AUDd6a","/997/8/567/688/695/315/247/1011/156/",1011,3,388.399792853444
"8:19","AN8","Dp2Yey","male","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,278,2316.41572163016
"8:20","AN8","Dp2Yey","male","Retrochiasmatic cortex","RCH","/997/8/343/1129/1097/290/173/",290,33,597.93440840732
"8:22","AN8","Dp2Yey","male","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,37,531.685587009628
"8:23","AN8","Dp2Yey","male","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,295,615.899819196867
"8:24","AN8","Dp2Yey","male","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,779,4556.59477892619
"8:25","AN8","Dp2Yey","male","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,88,770.571185891542
"8:26","AN8","Dp2Yey","male","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,12,345.711734032439
"8:27","AN8","Dp2Yey","male","Temporal association areas, layer 4","TEa4","/997/8/567/688/695/315/541/234/",541,11,1343.75763498656
"8:28","AN8","Dp2Yey","male","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,13,665.983606557377
"8:29","AN8","Dp2Yey","male","Nucleus of the lateral olfactory tract, molecular layer","NLOT1","/997/8/567/688/695/698/619/260/",619,19,1053.21507760532
"8:30","AN8","Dp2Yey","male","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,402,2889.32172813064
"8:31","AN8","Dp2Yey","male","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,139,2753.02040007922
"8:32","AN8","Dp2Yey","male","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,8,452.949835805685
"8:34","AN8","Dp2Yey","male","Anteromedial visual area, layer 1","VISam1","/997/8/567/688/695/315/669/394/281/",394,3,225.631768953069
"8:35","AN8","Dp2Yey","male","Temporal association areas, layer 5","TEa5","/997/8/567/688/695/315/541/289/",541,32,1402.21725603611
"8:36","AN8","Dp2Yey","male","Bed nucleus of the accessory olfactory tract","BA","/997/8/567/623/477/278/292/",278,13,566.918145741573
"8:38","AN8","Dp2Yey","male","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,102,648.203459627092
"8:39","AN8","Dp2Yey","male","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,17,1145.08958642058
"8:40","AN8","Dp2Yey","male","Agranular insular area, posterior part, layer 6a","AIp6a","/997/8/567/688/695/315/95/111/314/",111,26,650.9275717898
"8:41","AN8","Dp2Yey","male","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,59,382.220897765627
"8:43","AN8","Dp2Yey","male","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,19,323.729362253156
"8:44","AN8","Dp2Yey","male","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,58,896.625287924931
"8:47","AN8","Dp2Yey","male","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,86,305.591977855242
"8:48","AN8","Dp2Yey","male","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,230,418.536432686604
"8:50","AN8","Dp2Yey","male","Anteromedial visual area, layer 4","VISam4","/997/8/567/688/695/315/669/394/401/",394,21,5292.33870967742
"8:51","AN8","Dp2Yey","male","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,55,215.582287759238
"8:52","AN8","Dp2Yey","male","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,87,1153.1884999271
"8:53","AN8","Dp2Yey","male","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,43,3045.32577903683
"8:54","AN8","Dp2Yey","male","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,267,3624.8116319798
"8:55","AN8","Dp2Yey","male","Anteromedial visual area, layer 5","VISam5","/997/8/567/688/695/315/669/394/433/",394,54,3362.60041098449
"8:56","AN8","Dp2Yey","male","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,507,6142.69963773823
"8:57","AN8","Dp2Yey","male","columns of the fornix","fx","/997/1009/991/768/1099/737/436/",737,7,530.142381096637
"8:58","AN8","Dp2Yey","male","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,67,1193.29616898499
"8:59","AN8","Dp2Yey","male","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,5,140.508641281439
"8:62","AN8","Dp2Yey","male","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,300,1173.27743318185
"8:63","AN8","Dp2Yey","male","alveus","alv","/997/1009/991/768/1099/466/",1099,22,674.391514928576
"8:64","AN8","Dp2Yey","male","Striatum","STR","/997/8/567/623/477/",623,106,720.627625871891
"8:65","AN8","Dp2Yey","male","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,46,614.193203818679
"8:67","AN8","Dp2Yey","male","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,144,2937.63642669169
"8:68","AN8","Dp2Yey","male","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,150,423.177726181442
"8:69","AN8","Dp2Yey","male","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,12,1014.28450680416
"8:70","AN8","Dp2Yey","male","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,37,690.131124913734
"8:71","AN8","Dp2Yey","male","Thalamus","TH","/997/8/343/1129/549/",1129,90,201.900104315054
"8:72","AN8","Dp2Yey","male","Central lateral nucleus of the thalamus","CL","/997/8/343/1129/549/856/51/575/",51,21,381.533765738268
"8:73","AN8","Dp2Yey","male","Claustrum","CLA","/997/8/567/688/703/583/",703,6,413.678985107557
"8:74","AN8","Dp2Yey","male","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,50,1808.84161782794
"8:75","AN8","Dp2Yey","male","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,6,491.320013101867
"8:77","AN8","Dp2Yey","male","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,23,768.203072812291
"8:78","AN8","Dp2Yey","male","fimbria","fi","/997/1009/991/768/1099/603/",1099,17,172.169333603403
"8:79","AN8","Dp2Yey","male","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,603,5825.2427184466
"8:80","AN8","Dp2Yey","male","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,8,1251.36868449867
"8:81","AN8","Dp2Yey","male","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,82,1018.51966860848
"8:83","AN8","Dp2Yey","male","Primary somatosensory area, upper limb, layer 5","SSp-ul5","/997/8/567/688/695/315/453/322/369/625/",369,4,1248.43945068664
"8:85","AN8","Dp2Yey","male","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,173,1495.64706187483
"8:86","AN8","Dp2Yey","male","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,140,1237.19721807368
"8:87","AN8","Dp2Yey","male","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,29,612.318152066046
"8:88","AN8","Dp2Yey","male","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,229,5208.33333333333
"8:89","AN8","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,32,1394.09253289187
"8:90","AN8","Dp2Yey","male","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,891,946.781527240424
"8:93","AN8","Dp2Yey","male","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,540,4808.84828083674
"8:94","AN8","Dp2Yey","male","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,6,835.073068893528
"8:95","AN8","Dp2Yey","male","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,74,650.063688672201
"8:96","AN8","Dp2Yey","male","Olfactory areas","OLF","/997/8/567/688/695/698/",695,104,1196.57136282575
"8:97","AN8","Dp2Yey","male","Cortical subplate","CTXsp","/997/8/567/688/703/",688,34,585.379291346717
"8:98","AN8","Dp2Yey","male","Ventral posterolateral nucleus of the thalamus","VPL","/997/8/343/1129/549/864/637/709/718/",709,66,664.458516646699
"8:99","AN8","Dp2Yey","male","Temporal association areas, layer 6a","TEa6a","/997/8/567/688/695/315/541/729/",541,12,918.765791287038
"8:100","AN8","Dp2Yey","male","Ventral posteromedial nucleus of the thalamus","VPM","/997/8/343/1129/549/864/637/709/733/",709,50,123.254713260235
"8:101","AN8","Dp2Yey","male","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,4,725.952813067151
"8:102","AN8","Dp2Yey","male","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,31,1150.87615087615
"8:103","AN8","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,289,5030.54883461853
"8:104","AN8","Dp2Yey","male","corpus callosum","cc","/997/1009/983/776/",983,143,344.645581426736
"8:106","AN8","Dp2Yey","male","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,96,1958.9837771656
"8:107","AN8","Dp2Yey","male","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,11,82.9268660429561
"8:108","AN8","Dp2Yey","male","Pallidum","PAL","/997/8/567/623/803/",623,10,287.844333784289
"8:109","AN8","Dp2Yey","male","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,403,2499.75188566892
"8:110","AN8","Dp2Yey","male","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,49,497.532644233698
"8:111","AN8","Dp2Yey","male","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,34,2679.27501970055
"8:112","AN8","Dp2Yey","male","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,44,685.539784678186
"8:113","AN8","Dp2Yey","male","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,84,450.076352238326
"8:114","AN8","Dp2Yey","male","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,647,3289.30644948093
"8:115","AN8","Dp2Yey","male","amygdala capsule","amc","/997/1009/991/768/884/",768,3,230.574129582661
"8:116","AN8","Dp2Yey","male","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,50,2284.3567251462
"8:117","AN8","Dp2Yey","male","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,194,2736.55701630649
"8:118","AN8","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,73,2267.78502640572
"8:120","AN8","Dp2Yey","male","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,5,1224.58976242959
"8:121","AN8","Dp2Yey","male","cingulum bundle","cing","/997/1009/991/768/940/",768,7,131.638333082594
"8:123","AN8","Dp2Yey","male","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,51,600.310749093648
"8:124","AN8","Dp2Yey","male","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,144,2663.90409945242
"8:125","AN8","Dp2Yey","male","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,1339,2080.47507547355
"8:126","AN8","Dp2Yey","male","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,164,4707.09795930082
"8:127","AN8","Dp2Yey","male","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,7,179.712972709301
"8:128","AN8","Dp2Yey","male","Ectorhinal area/Layer 6a","ECT6a","/997/8/567/688/695/315/895/977/",895,7,1067.07317073171
"8:129","AN8","Dp2Yey","male","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,397,3343.66472391605
"8:130","AN8","Dp2Yey","male","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,44,2005.37805934096
"8:131","AN8","Dp2Yey","male","Ectorhinal area/Layer 5","ECT5","/997/8/567/688/695/315/895/988/",895,12,1253.00198391981
"8:132","AN8","Dp2Yey","male","Ventral auditory area, layer 4","AUDv4","/997/8/567/688/695/315/247/1018/990/",1018,17,1651.76836377769
"8:133","AN8","Dp2Yey","male","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,13,784.597742772648
"8:134","AN8","Dp2Yey","male","fiber tracts","fiber tracts","/997/1009/",997,57,399.355426329433
"8:135","AN8","Dp2Yey","male","Visceral area, layer 4","VISC4","/997/8/567/688/695/315/677/1010/",677,41,2586.75078864353
"8:136","AN8","Dp2Yey","male","Posterior complex of the thalamus","PO","/997/8/343/1129/549/856/138/1020/",138,19,89.7835743313486
"8:137","AN8","Dp2Yey","male","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,18,146.368833196451
"8:138","AN8","Dp2Yey","male","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,42,1849.24269108841
"8:140","AN8","Dp2Yey","male","Globus pallidus, internal segment","GPi","/997/8/567/623/803/818/1031/",818,4,52.2029651284193
"8:141","AN8","Dp2Yey","male","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,212,2440.65298979991
"8:142","AN8","Dp2Yey","male","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,402,1356.02825396183
"8:143","AN8","Dp2Yey","male","Anteromedial visual area, layer 6a","VISam6a","/997/8/567/688/695/315/669/394/1046/",394,28,3443.61087197147
"8:144","AN8","Dp2Yey","male","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,817,4629.23614770493
"8:145","AN8","Dp2Yey","male","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,143,1954.67344651303
"8:146","AN8","Dp2Yey","male","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,22,627.066469045719
"8:147","AN8","Dp2Yey","male","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,59,3481.03132928196
"8:148","AN8","Dp2Yey","male","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,729,3366.94116397327
"8:149","AN8","Dp2Yey","male","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,171,5925.77190976193
"8:151","AN8","Dp2Yey","male","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,406,2017.6118631602
"8:152","AN8","Dp2Yey","male","external medullary lamina of the thalamus","em","/997/1009/983/896/1092/",896,51,2916.28545288198
"8:153","AN8","Dp2Yey","male","Hypothalamus","HY","/997/8/343/1129/1097/",1129,122,411.030439836262
"8:155","AN8","Dp2Yey","male","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,178,2947.21504735413
"8:156","AN8","Dp2Yey","male","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,313,3775.04130835936
"8:157","AN8","Dp2Yey","male","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,66,2541.58964879852
"8:158","AN8","Dp2Yey","male","Nucleus of the lateral olfactory tract, layer 3","NLOT3","/997/8/567/688/695/698/619/1139/",619,123,5098.23427008207
"8:159","AN8","Dp2Yey","male","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,30,94.5239145503812
"8:160","AN8","Dp2Yey","male","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,36,670.915800067092
"8:161","AN8","Dp2Yey","male","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,69,3472.92128045098
"9:1","AN9","WT","male","internal capsule","int","/997/1009/983/784/6/",784,31,338.920047667465
"9:2","AN9","WT","male","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,19,1154.52391079784
"9:3","AN9","WT","male","Paraventricular hypothalamic nucleus","PVH","/997/8/343/1129/1097/157/38/",157,4,514.006682086867
"9:6","AN9","WT","male","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,4,485.672656629432
"9:7","AN9","WT","male","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,14,1276.09151399143
"9:8","AN9","WT","male","optic tract","opt","/997/1009/967/848/125/",848,5,290.410640645873
"9:9","AN9","WT","male","third ventricle","V3","/997/73/129/",73,23,790.840009627618
"9:10","AN9","WT","male","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,11,849.093014280201
"9:11","AN9","WT","male","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,10,102.817191034341
"9:12","AN9","WT","male","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,18,756.397865277136
"9:13","AN9","WT","male","Retrochiasmatic cortex","RCH","/997/8/343/1129/1097/290/173/",290,9,763.29403782546
"9:15","AN9","WT","male","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,39,264.5054087965
"9:16","AN9","WT","male","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,98,1953.55327419516
"9:18","AN9","WT","male","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,3,548.245614035088
"9:20","AN9","WT","male","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,6,1644.28610578241
"9:21","AN9","WT","male","Nucleus of the lateral olfactory tract, molecular layer","NLOT1","/997/8/567/688/695/698/619/260/",619,12,1609.8738932117
"9:22","AN9","WT","male","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,38,761.614623000762
"9:23","AN9","WT","male","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,5,370.0414446418
"9:25","AN9","WT","male","Bed nucleus of the accessory olfactory tract","BA","/997/8/567/623/477/278/292/",278,18,2684.96420047733
"9:27","AN9","WT","male","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,9,224.679831240482
"9:29","AN9","WT","male","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,5,70.1912008310638
"9:30","AN9","WT","male","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,16,164.911051101812
"9:31","AN9","WT","male","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,28,366.42500065433
"9:32","AN9","WT","male","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,5,128.234720833013
"9:33","AN9","WT","male","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,27,1098.40934054758
"9:34","AN9","WT","male","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,21,1169.13484021824
"9:36","AN9","WT","male","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,13,1288.27668219205
"9:38","AN9","WT","male","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,15,169.535585519401
"9:40","AN9","WT","male","Striatum","STR","/997/8/567/623/477/",623,9,252.730897756311
"9:42","AN9","WT","male","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,14,2211.34102037593
"9:45","AN9","WT","male","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,8,381.497377205532
"9:46","AN9","WT","male","Thalamus","TH","/997/8/343/1129/549/",1129,3,26.1328594574818
"9:48","AN9","WT","male","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,21,1881.21472722386
"9:49","AN9","WT","male","fimbria","fi","/997/1009/991/768/1099/603/",1099,19,517.852275824475
"9:50","AN9","WT","male","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,6,191.705540290114
"9:51","AN9","WT","male","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,4,181.785129976368
"9:52","AN9","WT","male","Primary somatosensory area, upper limb, layer 5","SSp-ul5","/997/8/567/688/695/315/453/322/369/625/",369,3,706.880301602262
"9:53","AN9","WT","male","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,7,355.113636363636
"9:54","AN9","WT","male","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,54,1372.2998729352
"9:55","AN9","WT","male","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,10,399.392922757409
"9:56","AN9","WT","male","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,16,700.862937491787
"9:57","AN9","WT","male","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,6,1540.43645699615
"9:58","AN9","WT","male","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,63,327.0382790519
"9:59","AN9","WT","male","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,4,82.9720591590782
"9:60","AN9","WT","male","Olfactory areas","OLF","/997/8/567/688/695/698/",695,35,893.107759830565
"9:61","AN9","WT","male","Cortical subplate","CTXsp","/997/8/567/688/703/",688,4,232.679890640451
"9:63","AN9","WT","male","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,19,1540.2075226978
"9:64","AN9","WT","male","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,8,391.983928658925
"9:65","AN9","WT","male","corpus callosum","cc","/997/1009/983/776/",983,18,168.20229128899
"9:66","AN9","WT","male","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,33,1254.22826954506
"9:67","AN9","WT","male","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,24,735.835172921266
"9:70","AN9","WT","male","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,39,890.817724988579
"9:71","AN9","WT","male","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,6,763.553066938152
"9:72","AN9","WT","male","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,5,377.017041170261
"9:73","AN9","WT","male","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,7,144.681906494151
"9:74","AN9","WT","male","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,21,1173.70892018779
"9:76","AN9","WT","male","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,9,599.440522179299
"9:77","AN9","WT","male","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,12,1061.38333628162
"9:78","AN9","WT","male","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,9,895.166103043565
"9:81","AN9","WT","male","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,7,193.589424486297
"9:82","AN9","WT","male","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,9,1376.35724116837
"9:83","AN9","WT","male","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,307,1195.52010966074
"9:85","AN9","WT","male","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,48,1665.85687513014
"9:86","AN9","WT","male","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,3,762.195121951219
"9:89","AN9","WT","male","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,15,1631.14397564158
"9:90","AN9","WT","male","fiber tracts","fiber tracts","/997/1009/",997,9,153.780435711235
"9:92","AN9","WT","male","Globus pallidus, internal segment","GPi","/997/8/567/623/803/818/1031/",818,3,112.414284108367
"9:94","AN9","WT","male","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,16,278.862242052426
"9:95","AN9","WT","male","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,38,483.934643352903
"9:97","AN9","WT","male","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,3,611.745513866232
"9:98","AN9","WT","male","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,19,248.3822472057
